PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
04117,8621739,0.005780,0.301497,9.925482,0.007101,0.004949,0.000278
04118,8621764,0.303950,0.226849,9.718758,-0.002474,0.014598,0.001102
04119,8621087,NaN,NaN,NaN,NaN,NaN,NaN
04120,8621789,-0.195235,-0.022176,10.346578,0.010803,0.006913,-0.000542
04121,8621814,-0.135127,0.294370,10.445061,0.028794,-0.009786,0.001041
04122,8621839,-0.268972,0.383534,10.388390,0.032265,-0.022955,0.000515
04123,8621864,-0.075003,0.275325,10.397875,0.043937,-0.029513,0.004623
04124,8621889,-0.241737,0.394589,10.619576,0.048850,-0.024638,0.004313
04125,8621914,-0.195536,0.148277,10.478760,0.049407,-0.042948,0.005136
04126,8621939,0.047107,0.073987,10.343590,0.068722,-0.043853,0.005377
04127,8621964,0.082964,0.175199,10.408071,0.074112,-0.039694,0.010785
04128,8621989,0.060883,0.043011,10.434954,0.085954,-0.033991,0.003362
04129,8622014,0.107829,0.122198,10.530143,0.098599,-0.031838,0.012497
04130,8622039,-0.007236,0.055036,10.853809,0.100849,-0.035986,0.009310
04131,8622064,-0.267780,0.080784,10.906654,0.115704,-0.049761,0.010694
04132,8622089,-0.067780,0.082393,10.586730,0.132898,-0.052388,0.009783
04133,8622114,-0.276088,0.145374,10.463447,0.142657,-0.058225,0.011133
04134,8622139,-0.174237,0.122564,10.326499,0.146969,-0.073662,0.013398
04135,8622164,0.198089,0.131838,10.109311,0.150635,-0.070438,0.014966
04136,8622189,0.023728,0.084524,10.210711,0.146072,-0.073203,0.008027
04137,8622214,0.007471,-0.018814,10.113362,0.154453,-0.078027,0.011411
04138,8622239,0.022386,0.245868,9.927221,0.164194,-0.076421,0.011026
04139,8622264,0.067184,0.274171,9.746802,0.157738,-0.070004,0.008299
04140,8622289,0.218938,0.244064,9.610084,0.160495,-0.073099,0.008661
04141,8622314,0.321649,0.329693,9.572149,0.158183,-0.073503,0.004030
04142,8622339,0.184453,0.269940,9.487753,0.153140,-0.067244,0.006021
04143,8622364,0.247044,0.270881,9.334324,0.160665,-0.062761,0.004388
04144,8622389,0.237134,0.359752,9.316263,0.155813,-0.055453,0.002607
04145,8622414,0.137000,0.422273,9.511194,0.143338,-0.060272,0.006407
04146,8622439,0.065901,0.347357,9.690365,0.132272,-0.063050,0.001941
04147,8622464,0.083438,0.301915,9.647979,0.136890,-0.058492,0.004459
04148,8622489,0.006387,0.369182,9.501822,0.139783,-0.057971,0.000998
04149,8622514,0.018819,0.524225,9.610613,0.132155,-0.067891,0.004122
04150,8622539,0.165583,0.579352,9.853953,0.119626,-0.071500,0.004029
04151,8622564,0.121450,0.475253,9.976719,0.106237,-0.070629,0.001619
04152,8622589,0.008379,0.272397,9.859764,0.104738,-0.070378,0.004636
04153,8622614,0.063261,0.216950,9.663020,0.119586,-0.067657,0.006852
04154,8622639,0.029363,0.366572,9.621537,0.125181,-0.062485,0.002984
04155,8622664,-0.018107,0.519360,9.805720,0.123598,-0.064580,0.011950
04156,8622689,-0.000053,0.596434,10.074913,0.112208,-0.067034,0.011595
04157,8622714,0.007511,0.227992,9.993617,0.108144,-0.068577,0.008079
04158,8622739,0.250410,-0.043764,9.754742,0.127997,-0.058623,0.005790
04159,8622764,0.298722,0.054751,10.118144,0.150078,-0.055167,0.011372
04160,8622789,0.023826,0.211629,10.618433,0.142614,-0.059652,0.011028
04161,8622814,0.026887,0.092556,10.578876,0.144372,-0.075123,0.008287
04162,8622839,0.130738,0.082859,10.344907,0.151906,-0.074753,0.005848
04163,8622864,0.014814,0.129600,10.282108,0.157305,-0.087775,0.002808
04164,8622889,0.064249,0.142202,10.276544,0.164033,-0.094262,0.003118
04165,8622914,0.156677,0.297937,10.297885,0.167518,-0.097124,0.004921
04166,8622939,-0.015812,0.436805,10.346729,0.167642,-0.108394,0.000142
04167,8622964,0.034607,0.362861,10.061253,0.171528,-0.114733,-0.000353
04168,8622989,0.110513,0.429456,9.912595,0.176436,-0.115870,0.001194
04169,8623014,0.128743,0.410240,9.808647,0.176489,-0.112389,0.004508
04170,8623039,0.759795,0.065114,9.204731,0.169992,-0.101799,-0.001438
04171,8623064,0.391027,-0.179756,9.338449,0.178365,-0.085355,-0.007385
04172,8623089,-0.523172,0.498363,10.192361,0.177636,-0.117204,-0.001678
04173,8623114,0.410434,0.518132,9.611842,0.166640,-0.120871,-0.002474
04174,8623139,0.603145,0.247112,9.270552,0.161193,-0.088172,-0.008854
04175,8623164,0.311891,0.274138,8.997400,0.165341,-0.080203,-0.010957
04176,8623189,0.288808,0.369875,8.947313,0.165308,-0.086625,-0.008617
04177,8623214,0.365902,0.653984,9.160257,0.156056,-0.086026,-0.007433
04178,8623239,0.451489,0.782191,9.137408,0.136355,-0.073154,-0.005838
04179,8623264,0.065507,0.842044,9.154300,0.126872,-0.066018,-0.003140
04180,8623289,0.106544,0.823412,8.758579,0.120685,-0.066878,0.001528
04181,8623314,0.045469,0.913591,8.917366,0.112889,-0.068311,0.003874
04182,8623339,0.185942,0.868336,8.864517,0.100455,-0.066115,0.005547
04183,8623364,0.477638,0.879948,8.628390,0.081388,-0.053871,0.004872
04184,8623389,0.255207,0.806745,8.694428,0.064407,-0.039765,0.000673
04185,8623414,0.229367,0.724244,8.730568,0.052319,-0.038131,-0.003199
04186,8623439,0.342881,0.736051,8.745307,0.041657,-0.034344,-0.006875
04187,8623464,0.119900,0.828976,9.099098,0.022448,-0.032085,-0.007892
04188,8623489,0.340629,0.742519,8.932997,0.009287,-0.032757,-0.007857
04189,8623514,0.203732,0.614441,9.188880,0.003012,-0.031939,-0.007585
04190,8623539,0.017342,0.648937,9.388423,-0.001261,-0.041972,-0.008492
04191,8623564,0.398740,0.656675,9.127295,-0.010990,-0.041170,-0.009964
04192,8623589,0.473236,0.644118,9.021232,-0.018999,-0.030336,-0.011024
04193,8623614,0.515459,0.607719,8.875746,-0.035815,-0.013328,-0.009553
04194,8623639,0.274534,0.507355,8.889632,-0.047533,-0.004530,-0.011469
04195,8623664,0.443424,0.395238,8.844637,-0.042751,0.002503,-0.014113
04196,8623689,0.054940,0.504410,9.316495,-0.042079,0.004921,-0.009172
04197,8623714,0.561522,0.573707,8.979500,-0.045016,0.006055,-0.007096
04198,8623739,0.645378,0.558875,8.836632,-0.041753,0.029468,-0.007661
04199,8623764,0.459640,0.629876,8.783185,-0.039624,0.047987,-0.006385
04200,8623789,0.410040,0.960201,8.763587,-0.044446,0.057220,-0.007811
04201,8623814,-0.865978,1.792871,10.200283,-0.080079,0.036082,0.005958
04202,8623839,-2.345498,3.084740,12.927921,-0.165649,-0.044730,0.070227
04203,8623864,0.373153,-0.560860,8.256330,-0.044055,0.044236,0.056762
04204,8623889,0.149519,1.314624,9.342467,-0.029457,0.056673,0.029590
04205,8623914,-0.319926,0.846309,9.518558,-0.083727,0.026271,0.032505
04206,8623939,1.071085,0.434193,9.884334,-0.091097,0.034732,0.025370
04207,8623964,0.360835,0.153481,11.056573,-0.096844,0.025297,0.021528
04208,8623989,0.411331,-0.641017,10.068716,-0.052683,0.014990,0.018885
04209,8624014,0.335104,0.482452,9.997969,-0.042292,0.007989,0.019076
04210,8624039,0.487369,0.403945,10.309315,-0.086559,0.006864,0.020940
04211,8624064,0.321611,-0.597252,9.994802,-0.065619,0.025431,0.010823
04212,8624089,0.076569,-0.265768,10.068380,-0.043735,0.015848,0.006645
04213,8624114,0.339226,-0.066655,9.989431,-0.045331,0.014969,-0.000770
04214,8624139,0.355320,-0.212064,10.327170,-0.039972,0.018168,-0.002465
04215,8624164,0.445733,-0.222161,10.117776,-0.038309,0.031484,-0.009088
04216,8624189,0.173144,-0.084668,10.032965,-0.029171,0.020690,-0.013982
04217,8624214,0.306401,0.121023,9.970911,-0.013655,0.014400,-0.013742
04218,8624239,0.301516,0.308095,9.909524,-0.012983,0.021740,-0.012285
04219,8624264,0.126527,0.460237,9.930549,-0.012213,0.020639,-0.014214
04220,8623587,NaN,NaN,NaN,NaN,NaN,NaN
04221,8624289,0.029349,0.469850,10.058744,-0.011493,0.014647,-0.011727
04222,8624314,-0.039560,0.577952,10.406717,-0.012690,0.008865,-0.014147
04223,8624339,0.160729,0.477120,10.392200,-0.013289,0.013163,-0.014293
04224,8624364,0.064713,0.418154,10.279684,-0.006308,0.019325,-0.014295
04225,8624389,-0.077648,0.355704,10.198138,0.002524,0.006688,-0.010802
04226,8624414,0.175883,0.268003,10.148304,0.018341,-0.000334,-0.008914
04227,8624439,0.138257,0.377160,10.305156,0.020625,-0.003976,-0.012174
04228,8624464,0.188757,0.327963,10.310475,0.019685,0.001406,-0.010441
04229,8624489,0.175708,0.273360,10.233964,0.030690,-0.001588,-0.009240
04230,8624514,0.169342,0.253507,10.192002,0.029508,-0.005373,-0.010905
04231,8624539,0.283586,0.229388,10.081232,0.035942,-0.003105,-0.014317
04232,8624564,0.211633,0.219024,10.170138,0.042001,0.000592,-0.013018
04233,8624589,0.131181,0.338140,10.150126,0.046099,-0.008236,-0.013226
04234,8624614,0.124866,0.354010,10.123208,0.043576,-0.012399,-0.016928
04235,8624639,0.226858,0.386853,9.957623,0.041362,-0.016190,-0.016902
04236,8624664,0.223289,0.428527,9.814593,0.043883,-0.011107,-0.013547
04237,8624689,0.160314,0.500190,9.720703,0.041824,-0.008963,-0.019386
04238,8624714,0.095611,0.605486,9.811632,0.040526,-0.007370,-0.018394
04239,8624739,0.105429,0.667553,9.752625,0.035439,-0.006852,-0.014164
04240,8624764,0.054563,0.688225,9.717178,0.027881,-0.005797,-0.011143
04241,8624789,-0.004616,0.657966,9.687334,0.021810,-0.009295,-0.009300
04242,8624814,0.049996,0.632432,9.604488,0.016055,-0.014414,-0.007761
04243,8624839,0.077447,0.718050,9.523902,0.014368,-0.009105,-0.004791
04244,8624864,0.089766,0.671880,9.480280,0.005416,-0.008294,-0.001876
04245,8624889,0.067176,0.611089,9.519065,0.013914,-0.005211,-0.000587
04246,8624914,0.142958,0.740194,9.585993,0.007940,-0.000221,-0.000925
04247,8624939,0.088500,0.758801,9.651164,-0.003120,0.008094,0.000969
04248,8624964,0.075085,0.681212,9.782013,-0.009570,0.005390,0.001153
04249,8624989,0.093797,0.622416,9.934217,-0.007592,0.005855,0.005940
04250,8625014,0.038450,0.651326,10.029400,-0.015967,-0.000654,0.010514
04251,8625039,0.072948,0.476680,9.911907,-0.020283,-0.000736,0.010525
04252,8625064,0.100494,0.350614,9.923155,-0.015630,-0.001678,0.008114
04253,8625089,0.108201,0.306851,10.038904,-0.008884,-0.000246,0.008705
04254,8625114,0.127862,0.196922,10.116576,0.001008,-0.005403,0.005244
04255,8625139,0.209243,0.258109,10.195754,0.001795,-0.004151,0.006569
04256,8625164,0.211061,0.332309,10.238429,0.005833,-0.004509,0.008010
04257,8625189,0.223572,0.291829,10.130164,0.004246,-0.006008,0.006523
04258,8625214,0.261403,0.204179,10.030956,0.007495,-0.009505,0.003474
04259,8625239,0.221957,0.256892,10.029621,0.007362,-0.008576,0.002598
04260,8625264,0.165671,0.309650,9.986370,0.010902,-0.010878,0.004203
04261,8625289,0.183138,0.341652,9.917130,0.017201,-0.010253,0.001601
04262,8625314,0.119127,0.442100,9.973155,0.021125,-0.014329,0.001664
04263,8625339,0.080609,0.499383,9.977016,0.020353,-0.019011,0.001471
04264,8625364,0.097662,0.563276,9.841379,0.018442,-0.019760,0.001163
04265,8625389,0.161156,0.599717,9.661776,0.017697,-0.022441,0.000369
04266,8625414,0.156372,0.581422,9.523544,0.015300,-0.019240,0.002932
04267,8625439,0.085560,0.715712,9.319792,0.012583,-0.023519,0.003705
04268,8625464,0.388711,0.548164,9.262144,0.009785,-0.011569,0.003511
04269,8625489,0.190851,0.670658,9.261026,0.011297,-0.001271,0.007013
04270,8625514,0.196430,0.696684,9.293911,0.002352,-0.003034,0.010433
04271,8625539,0.168916,0.617236,9.327412,-0.000365,0.000887,0.008699
04272,8625564,0.213888,0.591049,9.387640,-0.002968,0.004730,0.014340
04273,8625589,0.224388,0.577096,9.398155,-0.003409,0.005925,0.013929
04274,8625614,0.288909,0.495470,9.490425,-0.002548,0.013436,0.015470
04275,8625639,0.293739,0.471930,9.590946,-0.003299,0.023826,0.011837
04276,8625664,0.250717,0.468296,9.709870,-0.004071,0.026520,0.013290
04277,8625689,0.195059,0.409146,9.807096,-0.003900,0.032989,0.015082
04278,8625714,0.194485,0.393109,9.899220,-0.001204,0.036683,0.016835
04279,8625739,0.215500,0.348972,9.980142,-0.001702,0.041165,0.013620
04280,8625764,0.207502,0.265831,10.066138,0.001732,0.043475,0.013649
04281,8625789,0.178681,0.282294,10.105664,0.008310,0.043025,0.014389
04282,8625814,0.192846,0.299184,10.128268,0.009076,0.048245,0.011873
04283,8625839,0.188410,0.303625,10.150034,0.013336,0.050213,0.012823
04284,8625864,0.152660,0.325453,10.095742,0.016221,0.047516,0.010224
04285,8625889,0.164586,0.334295,10.052803,0.017931,0.049213,0.010899
04286,8625914,0.114109,0.370103,10.008094,0.019667,0.048021,0.014410
04287,8625939,0.083117,0.415114,9.940783,0.025342,0.048267,0.014747
04288,8625964,0.067488,0.407892,9.898009,0.027487,0.049426,0.013549
04289,8625989,0.026213,0.460717,9.845620,0.034671,0.046345,0.016368
04290,8626014,0.016754,0.420700,9.778627,0.032056,0.042178,0.014377
04291,8626039,0.017953,0.415468,9.744436,0.035230,0.033852,0.012869
04292,8626064,0.069996,0.430394,9.809405,0.037128,0.024200,0.012492
04293,8626089,0.102673,0.441589,9.832269,0.036203,0.015371,0.014038
04294,8626114,0.117780,0.447004,9.824713,0.032590,0.012121,0.012208
04295,8626139,0.123501,0.462343,9.823853,0.033271,0.008387,0.012762
04296,8626164,0.095681,0.430974,9.807189,0.031904,0.004039,0.009485
04297,8626189,0.127978,0.374445,9.807788,0.030006,0.002760,0.010446
04298,8626214,0.113230,0.394482,9.823094,0.028776,0.003917,0.010068
04299,8626239,0.107886,0.401570,9.803590,0.029475,-0.003496,0.012457
04300,8626264,0.068334,0.384925,9.822187,0.030989,-0.001825,0.009441
04301,8626289,-0.140486,0.490115,9.844116,0.034472,-0.002185,0.017423
04302,8626314,-0.320121,0.429618,9.881246,0.028937,-0.008689,0.028413
04303,8626339,-0.179323,0.289794,9.861748,0.030022,-0.013772,0.033826
04304,8626364,-0.156622,0.404217,9.785927,0.028756,-0.015350,0.042715
04305,8626389,-0.162440,0.305317,9.651439,0.030673,-0.019804,0.047656
04306,8626414,-0.109858,0.328622,9.725032,0.039452,-0.014552,0.047549
04307,8626439,-0.112993,0.352434,9.946284,0.038040,-0.014806,0.054822
04308,8626464,-0.091921,0.370807,10.098180,0.036762,-0.017607,0.062943
04309,8626489,-0.029899,0.335685,10.150630,0.042384,-0.018230,0.070518
04310,8626514,-0.029325,0.341413,10.255414,0.044224,-0.016020,0.077567
04311,8626539,-0.055737,0.339879,10.294917,0.052463,-0.021708,0.084259
04312,8626564,-0.048750,0.446399,10.316744,0.061194,-0.018734,0.091743
04313,8626589,-0.102461,0.569702,10.380413,0.067099,-0.017573,0.098132
04314,8626614,-0.193826,0.638361,10.502787,0.070300,-0.015880,0.108295
04315,8626639,-0.266750,0.663231,10.647939,0.066758,-0.018977,0.118253
04316,8626664,-0.297603,0.635980,10.700796,0.071149,-0.018443,0.128742
04317,8626689,-0.312460,0.562373,10.678940,0.073820,-0.022051,0.140352
04318,8626714,-0.300104,0.525771,10.646011,0.084292,-0.024320,0.150865
04319,8626739,-0.240274,0.491389,10.458871,0.095481,-0.023945,0.157660
04320,8626764,-0.188811,0.487493,10.336362,0.107599,-0.021218,0.164489
04321,8626789,-0.235367,0.547124,10.331554,0.119849,-0.018597,0.171714
04322,8626814,-0.225966,0.566975,10.216415,0.127908,-0.024170,0.180260
04323,8626087,NaN,NaN,NaN,NaN,NaN,NaN
04324,8626839,-0.231085,0.620167,10.136768,0.136264,-0.025359,0.187836
04325,8626864,-0.157430,0.664198,10.052594,0.140166,-0.026697,0.196468
04326,8626889,-0.137706,0.703022,9.941938,0.137021,-0.022429,0.204309
04327,8626914,-0.135399,0.697670,9.870964,0.135080,-0.023939,0.206960
04328,8626939,-0.011309,0.641150,9.766187,0.132113,-0.020616,0.211579
04329,8626964,0.014419,0.642761,9.655702,0.133338,-0.016810,0.215522
04330,8626989,0.123692,0.553653,9.494575,0.123202,-0.015362,0.220300
04331,8627014,0.253365,0.470032,9.341879,0.125667,-0.006902,0.225047
04332,8627039,0.303134,0.432027,9.237559,0.122065,0.003583,0.225594
04333,8627064,0.248851,0.388277,9.148281,0.115678,0.004330,0.228272
04334,8627089,0.308390,0.329932,9.104281,0.109061,0.006532,0.228614
04335,8627114,0.272790,0.334049,9.126052,0.102998,0.011215,0.228538
04336,8627139,0.281824,0.321878,9.136311,0.093795,0.015282,0.230103
04337,8627164,0.238372,0.287153,9.209370,0.080668,0.013354,0.231654
04338,8627189,0.186378,0.246959,9.363371,0.070219,0.015745,0.232422
04339,8627214,0.156153,0.174943,9.523167,0.061204,0.017197,0.232636
04340,8627239,0.120373,0.138311,9.747711,0.057944,0.009493,0.228254
04341,8627264,0.114901,0.125957,9.962694,0.060166,0.013816,0.230620
04342,8627289,0.040158,0.155713,10.175288,0.064769,0.010335,0.230838
04343,8627314,-0.094067,0.255722,10.316684,0.064038,0.010268,0.231443
04344,8627339,-0.175819,0.248093,10.431031,0.066974,-0.001059,0.233173
04345,8627364,-0.217157,0.239717,10.564737,0.077154,-0.012273,0.237579
04346,8627389,-0.208009,0.317638,10.666892,0.080621,-0.020564,0.239269
04347,8627414,-0.170805,0.268602,10.692358,0.088874,-0.027737,0.240446
04348,8627439,-0.158372,0.261505,10.697985,0.098532,-0.041077,0.244618
04349,8627464,-0.144899,0.330314,10.716691,0.104097,-0.051986,0.249100
04350,8627489,-0.109839,0.321868,10.738839,0.107814,-0.061904,0.246467
04351,8627514,-0.079287,0.476182,10.670341,0.111673,-0.071834,0.251656
04352,8627539,-0.073530,0.587262,10.601167,0.101768,-0.075904,0.251573
04353,8627564,-0.038402,0.551406,10.490877,0.100204,-0.083612,0.253683
04354,8627589,0.036540,0.616943,10.287211,0.090792,-0.087586,0.258241
04355,8627614,0.174352,0.663259,10.015739,0.075183,-0.090894,0.262039
04356,8627639,0.223145,0.656704,9.746296,0.049289,-0.086993,0.258978
04357,8627664,0.236987,0.362428,9.726095,0.048111,-0.088386,0.258229
04358,8627689,0.265204,0.687641,9.482147,0.022801,-0.078750,0.258697
04359,8627714,0.189869,0.645798,9.280028,-0.011741,-0.080194,0.255879
04360,8627739,0.350650,0.424900,9.163485,-0.032835,-0.072183,0.253194
04361,8627764,0.305666,0.498327,9.138307,-0.055645,-0.066847,0.249205
04362,8627789,0.358269,0.471076,9.012937,-0.080486,-0.054668,0.244566
04363,8627814,0.364198,0.361111,9.128813,-0.098877,-0.037588,0.240969
04364,8627839,0.121718,0.486353,9.171891,-0.127538,-0.039643,0.241200
04365,8627864,0.233286,0.359467,9.386261,-0.148323,-0.041209,0.234228
04366,8627889,0.246120,0.273323,9.542226,-0.161928,-0.027339,0.232471
04367,8627914,0.179539,0.398077,9.729611,-0.176953,-0.024667,0.231267
04368,8627939,0.097617,0.427004,9.872894,-0.191230,-0.017755,0.230147
04369,8627964,0.037658,0.372745,10.054609,-0.198241,-0.013217,0.231316
04370,8627989,-0.076045,0.491336,10.227018,-0.201069,-0.011937,0.233740
04371,8628014,-0.128961,0.535079,10.400726,-0.210413,-0.018975,0.235147
04372,8628039,-0.164827,0.485441,10.541049,-0.213905,-0.020786,0.241452
04373,8628064,-0.225680,0.509249,10.714986,-0.212643,-0.031453,0.246920
04374,8628089,-0.253481,0.426939,10.856087,-0.211304,-0.041348,0.253018
04375,8628114,-0.281317,0.400449,10.990975,-0.199163,-0.049013,0.258706
04376,8628139,-0.305799,0.432167,11.131414,-0.193575,-0.057720,0.271132
04377,8628164,-0.328914,0.376113,11.243550,-0.177297,-0.067553,0.279478
04378,8628189,-0.378009,0.331107,11.283763,-0.164023,-0.072940,0.286413
04379,8628214,-0.397966,0.372599,11.214677,-0.148337,-0.083929,0.294208
04380,8628239,-0.391969,0.247854,11.222523,-0.131708,-0.098023,0.303713
04381,8628264,-0.318654,0.257607,11.204748,-0.109574,-0.101262,0.310192
04382,8628289,-0.273095,0.398325,11.114661,-0.104053,-0.104502,0.319626
04383,8628314,-0.165475,0.260291,11.031084,-0.090744,-0.110582,0.330130
04384,8628339,-0.202380,0.340942,10.857528,-0.081639,-0.118586,0.339670
04385,8628364,-0.009512,0.346320,10.609902,-0.079964,-0.121751,0.346305
04386,8628389,0.192404,0.316951,10.493567,-0.079222,-0.120291,0.350850
04387,8628414,0.304301,0.266037,10.348045,-0.084703,-0.109363,0.354867
04388,8628439,0.446948,0.238472,10.189333,-0.084835,-0.104521,0.361718
04389,8628464,0.470162,0.240043,10.046005,-0.092903,-0.088143,0.363597
04390,8628489,0.467453,0.246905,9.859953,-0.104780,-0.080647,0.363668
04391,8628514,0.540582,0.223759,9.785873,-0.113952,-0.072777,0.366812
04392,8628539,0.589266,0.253167,9.691568,-0.130370,-0.062555,0.361865
04393,8628564,0.650701,0.281815,9.591498,-0.148225,-0.047769,0.360257
04394,8628589,0.645819,0.323262,9.554113,-0.164013,-0.036852,0.361922
04395,8628614,0.663418,0.250055,9.554376,-0.182514,-0.023976,0.360148
04396,8628639,0.690286,0.206825,9.648844,-0.200290,-0.009531,0.353865
04397,8628664,0.636585,0.266770,9.866744,-0.218612,0.005182,0.352987
04398,8628689,0.645595,0.186821,9.994956,-0.233598,0.015724,0.347518
04399,8628714,0.612911,0.138934,10.054151,-0.239873,0.026975,0.349649
04400,8628739,0.475445,0.326881,10.222422,-0.255573,0.041769,0.346678
04401,8628764,0.441255,0.284993,10.346893,-0.268081,0.047382,0.349055
04402,8628789,0.433688,0.303851,10.399695,-0.280047,0.057534,0.346597
04403,8628814,0.371563,0.285324,10.431971,-0.288691,0.063530,0.347061
04404,8628839,0.292217,0.157872,10.440529,-0.290555,0.070231,0.346615
04405,8628864,0.259983,0.096099,10.535970,-0.294238,0.078406,0.348770
04406,8628889,0.200150,0.117864,10.723990,-0.294775,0.082392,0.349050
04407,8628914,0.182095,-0.016390,10.815872,-0.303370,0.079607,0.355550
04408,8628939,0.162360,-0.143188,10.824241,-0.293794,0.085478,0.353657
04409,8628964,0.140400,-0.000355,10.771314,-0.296147,0.085441,0.356036
04410,8628989,0.057933,-0.545903,11.069283,-0.275271,0.077581,0.354631
04411,8629014,0.130448,-0.405430,11.262878,-0.246418,0.079722,0.356445
04412,8629039,0.046312,-0.132131,11.298265,-0.239898,0.081209,0.358363
04413,8629064,0.165765,-0.410400,11.128610,-0.230092,0.074557,0.364041
