Gyr_X,Gyr_Y,Gyr_Z
0.291535,-0.200206,0.186282
0.319254,-0.166021,0.179145
0.341078,-0.130351,0.169917
0.36216,-0.090657,0.163733
0.376856,-0.04776,0.154989
0.382634,-0.006583,0.147469
0.39336,0.026559,0.135026
0.384482,0.065904,0.131349
0.255909,0.136404,0.123145
0.10849,0.225302,0.108964
0.122159,0.255754,0.10711
0.15749,0.269001,0.103118
0.177149,0.292724,0.101049
0.162186,0.320473,0.09791
0.158722,0.3429,0.09691
0.1666,0.353935,0.09407
0.170895,0.364061,0.093823
0.184538,0.37749,0.101104
0.189304,0.375981,0.107218
0.192409,0.36912,0.113898
0.199065,0.363771,0.122286
0.210708,0.363114,0.130727
0.222824,0.358919,0.146454
0.227382,0.345478,0.160607
0.233019,0.330963,0.177809
0.235621,0.319267,0.192522
0.236246,0.30272,0.205766
0.237235,0.283431,0.227412
0.242039,0.2675,0.247157
0.235165,0.250138,0.267247
0.229605,0.229561,0.285547
0.226172,0.210088,0.307833
0.218693,0.191868,0.326074
0.210946,0.168531,0.349421
0.204229,0.145513,0.372757
0.195823,0.126884,0.395186
0.186444,0.10616,0.411945
0.177654,0.085471,0.436328
0.168454,0.064277,0.459672
0.158184,0.042415,0.477401
0.145138,0.026295,0.500325
0.134014,0.002951,0.518622
0.124521,-0.023678,0.536013
0.118129,-0.042242,0.549725
0.102212,-0.061733,0.56657
0.093589,-0.083439,0.584447
0.081433,-0.103563,0.596858
0.077898,-0.128531,0.609403
0.069799,-0.149702,0.626432
0.059556,-0.163829,0.633095
0.059321,-0.183433,0.644714
0.051025,-0.200997,0.650055
0.042289,-0.220782,0.650748
0.03354,-0.232166,0.658997
0.035643,-0.246428,0.661849
0.03443,-0.256974,0.66158
0.034439,-0.273505,0.663432
0.040483,-0.279723,0.659634
0.042387,-0.291486,0.654679
0.055108,-0.303036,0.65565
0.070194,-0.30438,0.649335
0.074635,-0.310241,0.643054
0.089867,-0.313303,0.63581
0.107422,-0.310943,0.626465
0.119763,-0.309913,0.620922
0.132649,-0.308946,0.612607
0.148114,-0.305285,0.604411
0.167593,-0.301585,0.595849
0.184364,-0.292865,0.586163
0.205834,-0.28304,0.578201
0.225342,-0.27483,0.56803
0.23795,-0.260398,0.555391
0.255903,-0.246854,0.55225
0.274053,-0.23073,0.541552
0.300024,-0.223251,0.537808
0.319175,-0.202373,0.523935
0.342169,-0.184761,0.51804
0.365732,-0.171927,0.506096
0.383265,-0.153251,0.495642
0.404511,-0.131936,0.48364
0.420969,-0.11307,0.476024
0.439983,-0.089931,0.467343
0.458045,-0.070803,0.451725
0.47,-0.047855,0.442781
0.475706,-0.02763,0.432699
0.460809,-0.002936,0.427505
0.375364,0.045548,0.40905
0.263003,0.100011,0.398792
0.159698,0.153445,0.390417
0.091056,0.193176,0.380161
0.086374,0.211888,0.369782
0.133637,0.213588,0.361023
0.237512,0.195416,0.351591
0.334766,0.175904,0.341096
0.390511,0.168369,0.328691
0.395127,0.177174,0.317993
0.352252,0.191733,0.312191
0.297556,0.21457,0.305461
0.246028,0.233545,0.297957
0.224715,0.233663,0.289168
0.222243,0.242584,0.284442
0.229397,0.232425,0.277006
0.241738,0.225347,0.273634
0.246216,0.220152,0.268238
0.234806,0.209598,0.266586
0.221605,0.20453,0.262449
0.204869,0.197973,0.258879
0.191342,0.191142,0.251687
0.177248,0.181676,0.253494
0.164431,0.168394,0.252039
0.150662,0.159856,0.249719
0.139778,0.147911,0.246624
0.127707,0.140426,0.245935
0.111955,0.122433,0.246214
0.088079,0.112959,0.245654
0.054299,0.099175,0.247382
0.017909,0.089108,0.247211
-0.006297,0.07543,0.245465
-0.021416,0.062341,0.245709
-0.021033,0.041476,0.247368
-0.016236,0.019791,0.249001
-0.008266,-0.002666,0.245314
0.000403,-0.023778,0.248084
0.003526,-0.047264,0.246168
-0.002052,-0.062694,0.247183
-0.006853,-0.074965,0.242089
-0.014529,-0.084367,0.239044
-0.027265,-0.095324,0.237878
-0.050014,-0.103673,0.235219
-0.196949,-0.076933,0.231185
-0.334513,-0.031558,0.228513
-0.325318,-0.049868,0.220368
-0.301999,-0.072402,0.211696
-0.284827,-0.078477,0.207373
-0.301141,-0.077955,0.199138
-0.321664,-0.07937,0.193179
-0.3309,-0.080998,0.182713
-0.334387,-0.083211,0.173789
-0.329541,-0.083503,0.158884
-0.340669,-0.081274,0.151239
-0.346693,-0.082414,0.138616
-0.34422,-0.079387,0.128376
-0.345103,-0.0692,0.116848
-0.34591,-0.067845,0.104783
-0.346069,-0.064987,0.093057
-0.347409,-0.057909,0.082741
-0.35352,-0.050671,0.066359
-0.350703,-0.048076,0.055052
-0.34578,-0.045045,0.040831
-0.342101,-0.040394,0.026029
-0.338025,-0.028984,0.011998
-0.335552,-0.024264,-0.000693
-0.329059,-0.022143,-0.011879
-0.32367,-0.015752,-0.027376
-0.316918,-0.01346,-0.037403
-0.313613,-0.011408,-0.050768
-0.304927,-0.003745,-0.062138
-0.299215,-0.00039,-0.074889
-0.288616,-0.001225,-0.087856
-0.279418,0.001701,-0.092773
-0.267626,0.004763,-0.105491
-0.25973,0.009231,-0.117776
-0.248052,0.009965,-0.125396
-0.237213,0.017016,-0.135897
-0.229745,0.022996,-0.146206
-0.221789,0.035783,-0.153974
-0.207542,0.04298,-0.162448
-0.197876,0.050058,-0.169112
-0.186172,0.060201,-0.175604
-0.179097,0.068118,-0.189976
-0.160289,0.075219,-0.194436
-0.15181,0.082792,-0.199184
-0.141457,0.087013,-0.210156
-0.129128,0.088724,-0.216286
-0.114213,0.099487,-0.223671
-0.094174,0.105222,-0.226437
-0.078914,0.110797,-0.232153
-0.065935,0.111247,-0.238736
-0.050119,0.114403,-0.248505
-0.030319,0.118639,-0.253116
-0.01668,0.121773,-0.257389
-0.001071,0.126476,-0.267673
0.016587,0.133034,-0.273953
0.034822,0.13743,-0.28075
0.053314,0.14345,-0.286439
0.067998,0.149987,-0.300102
0.081749,0.149911,-0.305538
0.096714,0.15695,-0.313473
0.11008,0.16114,-0.320852
0.123055,0.162887,-0.33012
0.134208,0.167777,-0.343537
0.150757,0.166304,-0.346239
0.163505,0.165025,-0.354746
0.17551,0.168579,-0.364903
0.185724,0.172336,-0.374387
0.194069,0.166103,-0.384416
0.197507,0.168663,-0.390932
0.205026,0.165004,-0.395738
0.20578,0.163031,-0.404474
0.200593,0.159692,-0.410795
0.20015,0.162689,-0.41427
0.190377,0.159758,-0.424923
0.182358,0.158948,-0.432017
0.173024,0.157652,-0.440429
0.161865,0.15221,-0.442247
0.124308,0.155676,-0.452054
0.011777,0.182014,-0.447139
-0.143038,0.214379,-0.449596
-0.284715,0.247865,-0.450736
-0.376061,0.272141,-0.447366
-0.393538,0.277016,-0.440925
-0.316845,0.244287,-0.433759
-0.186664,0.202946,-0.428678
-0.123972,0.17763,-0.418973
-0.132881,0.170354,-0.40773
-0.195128,0.183924,-0.392784
-0.265349,0.201718,-0.380553
-0.313926,0.228643,-0.366302
-0.353442,0.241093,-0.349782
-0.392574,0.254484,-0.332549
-0.435713,0.266247,-0.317666
-0.475232,0.284664,-0.301752
-0.510255,0.306595,-0.298277
-0.53446,0.326509,-0.290811
-0.53871,0.337569,-0.269313
-0.528728,0.334606,-0.223313
-0.49575,0.323898,-0.153546
-0.426631,0.299905,-0.062902
-0.332493,0.268487,0.018672
-0.290634,0.248442,0.061338
-0.296415,0.25067,0.034601
-0.323419,0.250382,0.009859
-0.318749,0.251255,0.008375
-0.292155,0.237403,0.003459
-0.268936,0.223262,-0.000738
-0.262454,0.216124,-0.016531
-0.254694,0.212549,-0.046365
-0.240703,0.201874,-0.062066
-0.214924,0.182233,-0.06541
-0.204942,0.163535,-0.060204
-0.213937,0.148536,-0.061607
-0.23351,0.138127,-0.061974
-0.264898,0.128058,-0.071472
-0.28055,0.125585,-0.070292
-0.283662,0.10887,-0.075828
-0.272782,0.092758,-0.083002
-0.25012,0.069485,-0.087577
-0.231777,0.044138,-0.093052
-0.215568,0.032312,-0.104624
-0.205854,0.012711,-0.111426
-0.189564,-0.002156,-0.117029
-0.177215,-0.029099,-0.126456
-0.163727,-0.044639,-0.129336
-0.146975,-0.068298,-0.138898
-0.126718,-0.08591,-0.143795
-0.112928,-0.108829,-0.147688
-0.097385,-0.12546,-0.158259
-0.076161,-0.146687,-0.159748
-0.046596,-0.169902,-0.162938
-0.002725,-0.194898,-0.170334
0.037656,-0.21885,-0.171946
0.068743,-0.243162,-0.171483
0.092832,-0.267401,-0.171107
0.019402,-0.265802,-0.167707
-0.256217,-0.187419,-0.166915
-0.288101,-0.179259,-0.165802
-0.239478,-0.215483,-0.165227
-0.201002,-0.235756,-0.157979
-0.183101,-0.247411,-0.157157
-0.206649,-0.249621,-0.153095
-0.202301,-0.266685,-0.146127
-0.201495,-0.276202,-0.144441
-0.194168,-0.285253,-0.142102
-0.176463,-0.287008,-0.136618
-0.172696,-0.286326,-0.131492
-0.162491,-0.290225,-0.129841
-0.154403,-0.287564,-0.127588
-0.14571,-0.28048,-0.127271
-0.128414,-0.277898,-0.123592
-0.114973,-0.276315,-0.125976
-0.101824,-0.266205,-0.125195
-0.093198,-0.259222,-0.125194
-0.070803,-0.249551,-0.126156
-0.057159,-0.237814,-0.129856
-0.035051,-0.225997,-0.133778
-0.018308,-0.213791,-0.132608
-0.000887,-0.200155,-0.133999
0.023482,-0.18795,-0.140803
0.049319,-0.170724,-0.145011
0.073666,-0.155933,-0.15143
0.096709,-0.147271,-0.156812
0.119042,-0.130934,-0.161222
0.132143,-0.119902,-0.168236
0.156058,-0.094287,-0.176512
0.17904,-0.081457,-0.179553
0.199855,-0.067279,-0.184232
0.223353,-0.057274,-0.19387
0.240979,-0.040674,-0.201869
0.26611,-0.023054,-0.205435
0.287072,-0.015259,-0.213476
0.312277,-0.00197,-0.215407
0.327811,0.020977,-0.218147
0.34513,0.030879,-0.221945
0.361796,0.044164,-0.226712
0.374054,0.050268,-0.229143
0.39021,0.064043,-0.232854
0.403931,0.081063,-0.232705
0.417096,0.089703,-0.233671
0.429417,0.098958,-0.232904
0.435404,0.100062,-0.232509
0.437143,0.105148,-0.228716
0.444368,0.112478,-0.2239
0.449026,0.121474,-0.223626
0.446298,0.125711,-0.220025
0.446411,0.128365,-0.214279
0.439375,0.13309,-0.207725
0.433361,0.135969,-0.203402
0.425854,0.13883,-0.195034
0.41771,0.142369,-0.187306
0.403988,0.152484,-0.178956
0.39266,0.148717,-0.172153
0.373841,0.146503,-0.159462
0.355338,0.150303,-0.151558
0.331941,0.155509,-0.137483
0.310994,0.156278,-0.131749
0.295881,0.157375,-0.119112
0.272583,0.15304,-0.102383
0.25145,0.152803,-0.090982
0.222722,0.152784,-0.081839
0.196458,0.14969,-0.066894
0.174161,0.149595,-0.053219
0.150793,0.14085,-0.040425
0.125379,0.13588,-0.029394
0.097769,0.134201,-0.016767
0.06975,0.12599,-0.001353
0.046007,0.118635,0.013622
0.021162,0.10696,0.026724
-0.002331,0.098824,0.042158
-0.027461,0.087626,0.053787
-0.047658,0.074437,0.068154
-0.077778,0.061946,0.078503
-0.098817,0.052146,0.093857
-0.121029,0.038321,0.107832
-0.14216,0.027104,0.117355
-0.157866,0.010145,0.128151
-0.179014,0.00279,0.135071
-0.195843,-0.009015,0.145263
-0.21757,-0.020036,0.150653
-0.23057,-0.030233,0.156455
-0.246988,-0.040197,0.164241
-0.265159,-0.052106,0.171263
-0.278905,-0.059408,0.169779
-0.29442,-0.0698,0.176152
-0.304417,-0.078383,0.175219
-0.317623,-0.08456,0.183565
-0.328569,-0.093061,0.18354
-0.340803,-0.093105,0.184294
-0.351106,-0.098443,0.176517
-0.362773,-0.101456,0.181115
-0.373045,-0.105116,0.180569
-0.381684,-0.103152,0.174456
-0.391914,-0.105086,0.171003
-0.399832,-0.106519,0.168007
-0.40734,-0.103863,0.159853
-0.410871,-0.109252,0.155322
-0.421894,-0.110222,0.149464
-0.422338,-0.109857,0.145849
-0.425543,-0.117876,0.141428
-0.425461,-0.115249,0.131553
-0.428197,-0.119451,0.127838
-0.425491,-0.124913,0.116891
-0.424375,-0.128937,0.111575
-0.428051,-0.134395,0.105787
-0.421839,-0.142528,0.098961
-0.41869,-0.145549,0.0926
-0.417927,-0.15126,0.087763
-0.410667,-0.153935,0.078963
-0.410178,-0.161403,0.073806
-0.40555,-0.170341,0.065773
-0.400732,-0.176257,0.066725
-0.396709,-0.17776,0.058905
-0.39707,-0.17506,0.058749
-0.387168,-0.17665,0.055163
-0.382803,-0.178234,0.052688
-0.379275,-0.177906,0.052824
-0.377539,-0.176866,0.050812
-0.37763,-0.171891,0.05272
-0.376399,-0.166087,0.051808
-0.374614,-0.162622,0.05363
-0.375529,-0.157121,0.056606
-0.375291,-0.141329,0.062482
-0.37435,-0.131363,0.067266
-0.372915,-0.127776,0.073878
-0.36926,-0.114565,0.081048
-0.36505,-0.106344,0.086568
-0.359686,-0.095735,0.09136
-0.347924,-0.086258,0.095057
-0.340398,-0.077912,0.101107
-0.331572,-0.069472,0.105546
-0.317529,-0.060283,0.108061
-0.303322,-0.053133,0.111612
-0.291161,-0.046974,0.115485
-0.280263,-0.043383,0.115667
-0.270259,-0.038017,0.123014
-0.256805,-0.035265,0.123338
-0.243042,-0.032806,0.127568
-0.226939,-0.030009,0.131469
-0.214593,-0.028905,0.133698
-0.199303,-0.036092,0.139052
-0.177017,-0.038578,0.145645
-0.171848,-0.0425,0.147083
-0.164227,-0.041296,0.150023
-0.150666,-0.044249,0.158774
-0.133692,-0.050132,0.164821
-0.121044,-0.051236,0.1715
-0.11442,-0.05779,0.177587
-0.102004,-0.066702,0.188503
-0.111996,-0.064833,0.197945
-0.182411,-0.040738,0.203777
-0.266357,-0.017415,0.210925
-0.336905,0.004976,0.22017
-0.368726,0.020576,0.233238
-0.360888,0.021268,0.244353
-0.313301,0.010078,0.255135
-0.238104,-0.00827,0.268269
-0.159238,-0.024916,0.278536
-0.101493,-0.033508,0.292755
-0.074784,-0.035787,0.299127
-0.072184,-0.026616,0.310478
-0.085783,-0.014269,0.32087
-0.091773,0.000755,0.331498
-0.09525,0.014649,0.341458
-0.085839,0.028534,0.344314
-0.073084,0.038384,0.355032
-0.053817,0.051811,0.356146
-0.042021,0.070458,0.359488
-0.035493,0.084371,0.364288
-0.031094,0.105149,0.366931
-0.030658,0.127516,0.364579
-0.035787,0.148601,0.36531
-0.046429,0.167484,0.361016
-0.039719,0.18969,0.356404
-0.03188,0.196641,0.345176
-0.022949,0.217805,0.343528
-0.022604,0.224075,0.330281
-0.021917,0.238694,0.317834
-0.025657,0.247694,0.310496
-0.026026,0.254516,0.297681
-0.032069,0.26423,0.285313
-0.030315,0.262883,0.270551
-0.019556,0.261057,0.256211
-0.023754,0.256794,0.241082
-0.170836,0.286905,0.228821
-0.262021,0.316984,0.212758
-0.233175,0.288684,0.195979
-0.195397,0.267384,0.186167
-0.161743,0.24439,0.168448
-0.157654,0.227443,0.155864
-0.146389,0.203376,0.147568
-0.125661,0.17144,0.136653
-0.107045,0.142855,0.126558
-0.078551,0.115117,0.115231
-0.064903,0.084499,0.106142
-0.054628,0.055263,0.101446
-0.033818,0.036594,0.098898
-0.020832,0.006066,0.095009
-0.009243,-0.017613,0.094039
-0.000766,-0.04082,0.093261
0.014887,-0.068662,0.096164
0.023604,-0.090671,0.0985
0.02652,-0.11065,0.102112
0.036303,-0.125755,0.109131
0.042158,-0.147337,0.113542
0.043187,-0.169303,0.122533
0.04591,-0.185144,0.133216
0.049116,-0.203896,0.141325
0.052982,-0.222012,0.149211
0.059635,-0.237978,0.156923
0.065214,-0.260574,0.170629
0.061051,-0.276616,0.188092
0.073075,-0.282967,0.197042
0.077618,-0.307183,0.208146
0.091245,-0.299573,0.224153
0.099126,-0.333542,0.23315
0.093771,-0.358368,0.241292
0.099241,-0.350545,0.252024
0.109578,-0.363368,0.270356
0.110982,-0.371349,0.27655
0.11506,-0.378212,0.291071
0.129434,-0.392263,0.297474
0.14035,-0.386597,0.312055
0.151495,-0.38437,0.319413
0.165447,-0.393659,0.329218
0.166329,-0.397277,0.34316
0.181039,-0.394952,0.356045
0.193756,-0.385758,0.361774
0.20845,-0.373945,0.358795
0.218076,-0.365108,0.36196
0.23059,-0.364167,0.362828
0.2466,-0.356455,0.36291
0.26707,-0.351156,0.365949
0.281588,-0.34045,0.370201
0.29574,-0.329556,0.373919
0.307853,-0.322273,0.374774
0.324913,-0.301944,0.36963
0.343514,-0.288451,0.371528
0.355613,-0.280789,0.372959
0.371166,-0.266886,0.370199
0.393099,-0.257584,0.36641
0.412204,-0.243855,0.361798
0.427546,-0.233939,0.354395
0.44897,-0.223377,0.345665
0.464086,-0.209485,0.343994
0.489051,-0.20459,0.334368
0.506102,-0.189003,0.327542
0.523146,-0.172679,0.318002
0.545252,-0.165643,0.310766
0.561652,-0.156869,0.300271
0.577387,-0.150199,0.290846
0.591111,-0.139424,0.279459
0.60977,-0.122307,0.272024
0.614186,-0.108621,0.259175
0.624862,-0.099893,0.248992
0.627691,-0.091,0.239325
0.633264,-0.082719,0.229565
0.638262,-0.06981,0.213829
0.635343,-0.062749,0.20375
0.630178,-0.060633,0.197231
0.620624,-0.052993,0.186639
0.595515,-0.041238,0.175838
0.55126,-0.021979,0.16508
0.503782,-0.004226,0.155681
0.467236,0.008781,0.145655
0.450086,0.022031,0.134303
0.43905,0.02626,0.125895
0.44033,0.025546,0.11678
0.438728,0.029226,0.105619
0.427152,0.035483,0.098025
0.411426,0.041304,0.090978
0.389615,0.042016,0.078561
0.376426,0.04757,0.071443
0.351805,0.052846,0.065017
0.343048,0.048552,0.054302
0.333714,0.063039,0.047722
0.326145,0.064016,0.047482
0.315029,0.070315,0.037213
0.298966,0.071306,0.0278
0.284707,0.074115,0.025386
0.274723,0.07127,0.014926
0.270132,0.073057,0.013431
0.256941,0.079451,0.004429
0.24076,0.082495,-0.000179
0.226954,0.083188,-0.007778
0.213356,0.086144,-0.013824
0.206598,0.082167,-0.018667
0.202511,0.0841,-0.028788
0.197362,0.084119,-0.029546
0.180828,0.085195,-0.035779
0.161891,0.088585,-0.04461
0.136722,0.090674,-0.050372
0.119572,0.097785,-0.053693
0.102387,0.094873,-0.059991
0.086152,0.096755,-0.071359
0.07016,0.092565,-0.075893
0.053463,0.094552,-0.087456
0.037631,0.092522,-0.091422
0.016987,0.093291,-0.103368
-0.00166,0.092139,-0.110996
-0.022192,0.094178,-0.121257
-0.040607,0.093631,-0.129394
-0.063586,0.095762,-0.143901
-0.084651,0.098056,-0.152372
-0.102913,0.098572,-0.160809
-0.124705,0.098667,-0.168347
-0.135432,0.094921,-0.179593
-0.151566,0.097156,-0.190929
-0.158609,0.092455,-0.198059
-0.169326,0.097037,-0.209399
-0.178778,0.095228,-0.220354
-0.188126,0.092275,-0.231403
-0.195898,0.088864,-0.238916
-0.198889,0.087515,-0.250481
-0.206389,0.090034,-0.256717
-0.211519,0.081212,-0.268844
-0.213949,0.080176,-0.275663
-0.213319,0.071972,-0.283931
-0.215805,0.069288,-0.293069
-0.215404,0.061763,-0.300394
-0.208929,0.054666,-0.312781
-0.203863,0.043296,-0.319104
-0.200465,0.036154,-0.328255
-0.199726,0.028995,-0.331192
-0.194305,0.023425,-0.341807
-0.194174,0.015167,-0.353451
-0.198701,0.004848,-0.356367
-0.204577,-0.005011,-0.367396
-0.273684,0.001509,-0.377007
-0.35369,0.019539,-0.384985
-0.354224,0.004663,-0.395869
-0.337367,-0.015385,-0.399771
-0.324212,-0.027952,-0.406638
-0.329387,-0.039855,-0.417817
-0.331512,-0.053543,-0.425418
-0.332755,-0.07084,-0.430627
-0.330359,-0.081326,-0.439554
-0.321412,-0.091492,-0.444025
-0.318112,-0.102875,-0.449267
-0.311439,-0.116886,-0.458284
-0.309244,-0.120519,-0.464338
-0.304315,-0.126512,-0.47375
-0.288992,-0.127399,-0.478469
-0.284798,-0.125836,-0.48738
-0.280313,-0.121242,-0.495012
-0.270729,-0.112985,-0.50004
-0.261043,-0.100078,-0.506835
-0.250122,-0.088671,-0.513694
-0.243574,-0.069867,-0.524278
-0.236888,-0.055639,-0.533098
-0.222449,-0.034779,-0.540929
-0.211839,-0.012645,-0.551364
-0.199363,0.007626,-0.561886
-0.185023,0.033484,-0.564152
-0.170979,0.057473,-0.573854
-0.155142,0.084952,-0.585839
-0.135908,0.106884,-0.599861
-0.124759,0.129499,-0.608528
-0.106278,0.159878,-0.623714
-0.086622,0.186171,-0.634916
-0.064778,0.215981,-0.644335
-0.041193,0.241277,-0.658944
-0.02351,0.265724,-0.672478
0.00172,0.286443,-0.683004
0.025488,0.308005,-0.701724
0.049808,0.314742,-0.715807
0.070008,0.343501,-0.728636
0.086609,0.350498,-0.73493
0.107976,0.365139,-0.748074
0.114129,0.376792,-0.762029
0.12405,0.383326,-0.768235
0.124414,0.394336,-0.776954
0.12862,0.397264,-0.785461
0.126391,0.402828,-0.795329
0.125893,0.41033,-0.799202
0.109429,0.416295,-0.805913
0.064107,0.429642,-0.806098
-0.047573,0.463496,-0.808969
-0.179289,0.500447,-0.809621
-0.302427,0.535733,-0.810246
-0.38549,0.55834,-0.802435
-0.413828,0.567243,-0.782626
-0.367755,0.546745,-0.727266
-0.272955,0.502863,-0.638013
-0.182092,0.460164,-0.52077
-0.127018,0.43047,-0.412089
-0.135127,0.419887,-0.352481
-0.190102,0.42643,-0.331907
-0.248276,0.422626,-0.318718
-0.269236,0.413538,-0.324045
-0.259972,0.399303,-0.330123
-0.23367,0.381065,-0.331765
-0.217569,0.359006,-0.323169
-0.240734,0.349823,-0.339839
-0.272693,0.33742,-0.351988
-0.274448,0.323821,-0.348654
-0.271647,0.309604,-0.333633
-0.256111,0.290764,-0.313558
-0.239813,0.271329,-0.297429
-0.22856,0.254703,-0.302419
-0.225696,0.238971,-0.314827
-0.226036,0.225797,-0.328018
-0.21711,0.217364,-0.340907
-0.191738,0.199572,-0.336896
-0.143422,0.17503,-0.313512
-0.106931,0.150634,-0.284958
-0.081716,0.122137,-0.258635
-0.062658,0.102483,-0.231516
-0.030476,0.072654,-0.205059
0.01057,0.04779,-0.183587
0.063414,0.011816,-0.162853
0.116221,-0.024514,-0.142035
0.172199,-0.05793,-0.122276
0.21308,-0.091548,-0.106548
0.04135,-0.058715,-0.095046
-0.173329,0.002908,-0.092098
-0.12197,-0.029753,-0.077577
-0.043833,-0.081879,-0.074168
0.022212,-0.087985,-0.068714
0.052688,-0.122626,-0.067341
0.046345,-0.166991,-0.061466
0.072346,-0.155395,-0.056458
0.117048,-0.147566,-0.06168
0.149878,-0.192344,-0.055651
0.173331,-0.203939,-0.085557
0.138574,-0.206631,-0.085671
0.150026,-0.205566,-0.093699
0.197548,-0.202553,-0.104953
0.226498,-0.212142,-0.116988
0.220246,-0.216046,-0.124486
0.222216,-0.205703,-0.138375
0.252157,-0.199844,-0.151864
0.270208,-0.208627,-0.173149
0.280326,-0.205043,-0.192516
0.274902,-0.203396,-0.225884
0.271759,-0.195432,-0.257175
0.286794,-0.188689,-0.2868
0.286708,-0.176537,-0.319564
0.28465,-0.170766,-0.351979
0.285534,-0.15984,-0.368443
0.292095,-0.153214,-0.385293
0.294497,-0.145915,-0.391382
0.293408,-0.137746,-0.397085
0.296506,-0.127114,-0.401616
0.297011,-0.115006,-0.405711
0.303089,-0.105116,-0.40002
0.308689,-0.095306,-0.38626
0.309221,-0.08968,-0.37079
0.309759,-0.075908,-0.362365
0.319838,-0.063641,-0.364313
0.324752,-0.056331,-0.371385
0.333812,-0.050111,-0.376432
0.343242,-0.034016,-0.387211
0.353644,-0.027218,-0.395761
0.359324,-0.014301,-0.400576
0.369705,-0.005743,-0.404677
0.374009,0.0086,-0.414282
0.376088,0.024732,-0.418034
0.386702,0.030135,-0.425936
0.396241,0.041747,-0.417157
0.394908,0.052729,-0.425839
0.411506,0.067669,-0.426537
0.401873,0.076925,-0.431348
0.408056,0.095557,-0.434093
0.407616,0.104865,-0.43738
0.412868,0.118366,-0.442876
0.414701,0.125231,-0.452673
0.421847,0.126459,-0.453889
0.423791,0.130879,-0.459096
0.426126,0.137197,-0.463522
0.430856,0.145576,-0.477327
0.4339,0.150361,-0.487951
0.434186,0.15251,-0.505382
0.431659,0.152909,-0.530125
0.436399,0.149728,-0.555211
0.436627,0.144727,-0.572319
0.433394,0.139103,-0.584228
0.431197,0.134859,-0.584221
0.427214,0.128519,-0.57985
0.433294,0.121156,-0.581868
0.421161,0.116702,-0.581697
0.416135,0.109433,-0.573456
0.40076,0.097602,-0.555277
0.39742,0.087172,-0.54218
0.385962,0.0739,-0.520796
0.36936,0.040797,-0.450613
0.361487,0.056175,-0.3535
0.361912,0.045429,-0.338148
0.324699,0.041122,-0.335026
0.297537,0.03118,-0.327377
0.275279,0.015897,-0.314447
0.258786,0.00265,-0.307187
0.240179,-0.008827,-0.300443
0.225492,-0.020672,-0.293154
0.198584,-0.033152,-0.280224
0.169533,-0.047113,-0.274922
0.152303,-0.059456,-0.265282
0.131018,-0.07107,-0.260361
0.110892,-0.090846,-0.251529
0.087649,-0.099437,-0.244929
0.069133,-0.113949,-0.23634
0.04947,-0.122987,-0.24218
0.031164,-0.137213,-0.231844
0.00826,-0.150949,-0.220647
-0.020552,-0.155392,-0.212651
-0.044605,-0.166747,-0.205331
-0.060412,-0.180672,-0.197345
-0.076675,-0.188503,-0.19047
-0.097081,-0.19259,-0.180596
-0.117587,-0.201985,-0.171696
-0.130515,-0.209132,-0.160694
-0.146255,-0.214578,-0.15084
-0.164126,-0.221373,-0.140315
-0.183418,-0.224079,-0.139216
-0.193362,-0.228475,-0.125082
-0.206368,-0.232674,-0.116488
-0.216393,-0.234045,-0.107995
-0.230128,-0.236091,-0.0962
-0.238913,-0.241998,-0.086044
-0.248419,-0.242221,-0.078155
-0.2556,-0.244315,-0.063609
-0.268139,-0.244467,-0.053526
-0.276716,-0.248902,-0.044882
-0.283858,-0.248942,-0.038619
-0.285214,-0.250082,-0.032263
-0.287029,-0.250393,-0.024985
-0.293212,-0.251392,-0.018787
-0.296265,-0.254731,-0.018351
-0.296585,-0.25389,-0.018945
-0.29327,-0.254166,-0.015193
-0.294626,-0.251241,-0.02147
-0.294633,-0.252798,-0.023055
-0.295848,-0.24749,-0.026745
-0.294477,-0.245045,-0.02996
-0.288589,-0.246817,-0.033896
-0.286254,-0.241785,-0.037824
-0.284211,-0.235789,-0.041282
-0.279467,-0.230905,-0.045392
-0.279343,-0.229691,-0.051002
-0.277843,-0.225244,-0.057702
-0.278483,-0.220591,-0.065383
-0.272568,-0.21864,-0.070199
-0.26961,-0.211984,-0.07391
-0.262404,-0.209279,-0.082694
-0.264119,-0.20572,-0.085482
-0.258876,-0.196598,-0.092107
-0.259078,-0.188683,-0.095901
-0.256956,-0.181964,-0.100669
-0.252147,-0.169586,-0.106278
-0.246574,-0.165398,-0.106725
-0.242762,-0.1597,-0.109506
-0.238904,-0.152199,-0.117166
-0.23762,-0.145309,-0.11785
-0.236557,-0.137585,-0.117084
-0.232019,-0.130616,-0.121157
-0.221311,-0.11889,-0.123569
-0.219238,-0.113817,-0.121225
-0.209087,-0.109333,-0.118203
-0.20456,-0.099735,-0.113684
-0.196101,-0.093274,-0.112446
-0.190182,-0.087118,-0.112936
-0.184427,-0.087479,-0.106278
-0.183393,-0.083095,-0.098944
-0.178476,-0.077203,-0.096257
-0.166579,-0.073548,-0.090003
-0.159068,-0.081813,-0.08395
-0.150783,-0.083302,-0.075705
-0.135645,-0.090988,-0.066319
-0.121887,-0.102235,-0.055398
-0.101532,-0.1113,-0.046922
-0.084178,-0.125583,-0.036591
-0.06716,-0.139193,-0.028065
-0.049548,-0.158022,-0.013743
-0.033188,-0.177914,0.00371
